
Episode 1000 | joint_return= -4.00 | mean_joint_return= -1.50 | eps=0.321 | loss= 0.0020 | per_agent=[-2.0, -2.0]

Episode 1001 | joint_return= -2.00 | mean_joint_return= -1.50 | eps=0.320 | loss= 0.0014 | per_agent=[-1.0, -1.0]

Episode 1002 | joint_return= -4.00 | mean_joint_return= -1.50 | eps=0.319 | loss= 0.0017 | per_agent=[-2.0, -2.0]

Episode 1003 | joint_return= -2.00 | mean_joint_return= -1.50 | eps=0.317 | loss= 0.0015 | per_agent=[-1.0, -1.0]

Episode 1004 | joint_return= -2.00 | mean_joint_return= -1.50 | eps=0.316 | loss= 0.0018 | per_agent=[-1.0, -1.0]

Episode 1005 | joint_return= -2.00 | mean_joint_return= -1.70 | eps=0.315 | loss= 0.0021 | per_agent=[-1.0, -1.0]

Episode 1006 | joint_return= 0.00 | mean_joint_return= -1.60 | eps=0.313 | loss= 0.0022 | per_agent=[0.0, 0.0]

Episode 1007 | joint_return= 0.00 | mean_joint_return= -1.50 | eps=0.312 | loss= 0.0015 | per_agent=[0.0, 0.0]

Episode 1008 | joint_return= 0.00 | mean_joint_return= -1.40 | eps=0.311 | loss= 0.0014 | per_agent=[0.0, 0.0]

Episode 1009 | joint_return= 0.00 | mean_joint_return= -1.30 | eps=0.309 | loss= 0.0014 | per_agent=[0.0, 0.0]

Episode 1010 | joint_return= 0.00 | mean_joint_return= -1.20 | eps=0.308 | loss= 0.0013 | per_agent=[0.0, 0.0]

Episode 1011 | joint_return= -4.00 | mean_joint_return= -1.40 | eps=0.306 | loss= 0.0012 | per_agent=[-2.0, -2.0]

Episode 1012 | joint_return= 0.00 | mean_joint_return= -1.50 | eps=0.305 | loss= 0.0016 | per_agent=[0.0, 0.0]

Episode 1013 | joint_return= -2.00 | mean_joint_return= -1.60 | eps=0.304 | loss= 0.0012 | per_agent=[-1.0, -1.0]

Episode 1014 | joint_return= -4.00 | mean_joint_return= -1.70 | eps=0.302 | loss= 0.0017 | per_agent=[-2.0, -2.0]

Episode 1015 | joint_return= -2.00 | mean_joint_return= -1.80 | eps=0.301 | loss= 0.0013 | per_agent=[-1.0, -1.0]

Episode 1016 | joint_return= -2.00 | mean_joint_return= -1.70 | eps=0.300 | loss= 0.0016 | per_agent=[-1.0, -1.0]

Episode 1017 | joint_return= 0.00 | mean_joint_return= -1.60 | eps=0.298 | loss= 0.0011 | per_agent=[0.0, 0.0]

Episode 1018 | joint_return= -2.00 | mean_joint_return= -1.70 | eps=0.297 | loss= 0.0016 | per_agent=[-1.0, -1.0]

Episode 1019 | joint_return= -2.00 | mean_joint_return= -1.70 | eps=0.296 | loss= 0.0015 | per_agent=[-1.0, -1.0]

Episode 1020 | joint_return= -2.00 | mean_joint_return= -1.60 | eps=0.294 | loss= 0.0012 | per_agent=[-1.0, -1.0]

Episode 1021 | joint_return= 0.00 | mean_joint_return= -1.50 | eps=0.293 | loss= 0.0014 | per_agent=[0.0, 0.0]

Episode 1022 | joint_return= -2.00 | mean_joint_return= -1.40 | eps=0.292 | loss= 0.0015 | per_agent=[-1.0, -1.0]

Episode 1023 | joint_return= 0.00 | mean_joint_return= -1.30 | eps=0.290 | loss= 0.0014 | per_agent=[0.0, 0.0]

Episode 1024 | joint_return= -2.00 | mean_joint_return= -1.30 | eps=0.289 | loss= 0.0011 | per_agent=[-1.0, -1.0]

Episode 1025 | joint_return= 2.00 | mean_joint_return= -1.10 | eps=0.288 | loss= 0.0019 | per_agent=[1.0, 1.0]

Episode 1026 | joint_return= -2.00 | mean_joint_return= -1.20 | eps=0.286 | loss= 0.0012 | per_agent=[-1.0, -1.0]

Episode 1027 | joint_return= -4.00 | mean_joint_return= -1.40 | eps=0.285 | loss= 0.0016 | per_agent=[-2.0, -2.0]

Episode 1028 | joint_return= 0.00 | mean_joint_return= -1.40 | eps=0.283 | loss= 0.0012 | per_agent=[0.0, 0.0]

Episode 1029 | joint_return= -2.00 | mean_joint_return= -1.50 | eps=0.282 | loss= 0.0012 | per_agent=[-1.0, -1.0]

Episode 1030 | joint_return= -2.00 | mean_joint_return= -1.60 | eps=0.281 | loss= 0.0013 | per_agent=[-1.0, -1.0]

Episode 1031 | joint_return= -2.00 | mean_joint_return= -1.50 | eps=0.279 | loss= 0.0020 | per_agent=[-1.0, -1.0]

Episode 1032 | joint_return= -2.00 | mean_joint_return= -1.60 | eps=0.278 | loss= 0.0016 | per_agent=[-1.0, -1.0]

Episode 1033 | joint_return= -2.00 | mean_joint_return= -1.60 | eps=0.277 | loss= 0.0015 | per_agent=[-1.0, -1.0]

Episode 1034 | joint_return= -4.00 | mean_joint_return= -1.60 | eps=0.275 | loss= 0.0013 | per_agent=[-2.0, -2.0]

Episode 1035 | joint_return= 0.00 | mean_joint_return= -1.50 | eps=0.274 | loss= 0.0012 | per_agent=[0.0, 0.0]

Episode 1036 | joint_return= -2.00 | mean_joint_return= -1.50 | eps=0.273 | loss= 0.0015 | per_agent=[-1.0, -1.0]

Episode 1037 | joint_return= -2.00 | mean_joint_return= -1.60 | eps=0.271 | loss= 0.0019 | per_agent=[-1.0, -1.0]

Episode 1038 | joint_return= -2.00 | mean_joint_return= -1.60 | eps=0.270 | loss= 0.0014 | per_agent=[-1.0, -1.0]

Episode 1039 | joint_return= 0.00 | mean_joint_return= -1.50 | eps=0.269 | loss= 0.0020 | per_agent=[0.0, 0.0]

Episode 1040 | joint_return= -2.00 | mean_joint_return= -1.50 | eps=0.267 | loss= 0.0016 | per_agent=[-1.0, -1.0]

Episode 1041 | joint_return= -2.00 | mean_joint_return= -1.60 | eps=0.266 | loss= 0.0015 | per_agent=[-1.0, -1.0]

Episode 1042 | joint_return= -2.00 | mean_joint_return= -1.60 | eps=0.264 | loss= 0.0016 | per_agent=[-1.0, -1.0]

Episode 1043 | joint_return= -2.00 | mean_joint_return= -1.70 | eps=0.263 | loss= 0.0012 | per_agent=[-1.0, -1.0]

Episode 1044 | joint_return= 2.00 | mean_joint_return= -1.50 | eps=0.262 | loss= 0.0013 | per_agent=[1.0, 1.0]

Episode 1045 | joint_return= -2.00 | mean_joint_return= -1.70 | eps=0.260 | loss= 0.0012 | per_agent=[-1.0, -1.0]

Episode 1046 | joint_return= -2.00 | mean_joint_return= -1.70 | eps=0.259 | loss= 0.0012 | per_agent=[-1.0, -1.0]

Episode 1047 | joint_return= -2.00 | mean_joint_return= -1.60 | eps=0.258 | loss= 0.0013 | per_agent=[-1.0, -1.0]

Episode 1048 | joint_return= -2.00 | mean_joint_return= -1.70 | eps=0.256 | loss= 0.0012 | per_agent=[-1.0, -1.0]

Episode 1049 | joint_return= -2.00 | mean_joint_return= -1.70 | eps=0.255 | loss= 0.0014 | per_agent=[-1.0, -1.0]

Episode 1050 | joint_return= 0.00 | mean_joint_return= -1.60 | eps=0.254 | loss= 0.0013 | per_agent=[0.0, 0.0]

Episode 1051 | joint_return= -2.00 | mean_joint_return= -1.60 | eps=0.252 | loss= 0.0013 | per_agent=[-1.0, -1.0]

Episode 1052 | joint_return= -2.00 | mean_joint_return= -1.60 | eps=0.251 | loss= 0.0010 | per_agent=[-1.0, -1.0]

Episode 1053 | joint_return= -2.00 | mean_joint_return= -1.60 | eps=0.250 | loss= 0.0011 | per_agent=[-1.0, -1.0]

Episode 1054 | joint_return= -2.00 | mean_joint_return= -1.50 | eps=0.248 | loss= 0.0011 | per_agent=[-1.0, -1.0]

Episode 1055 | joint_return= -2.00 | mean_joint_return= -1.60 | eps=0.247 | loss= 0.0013 | per_agent=[-1.0, -1.0]

Episode 1056 | joint_return= -2.00 | mean_joint_return= -1.60 | eps=0.245 | loss= 0.0015 | per_agent=[-1.0, -1.0]

Episode 1057 | joint_return= -4.00 | mean_joint_return= -1.70 | eps=0.244 | loss= 0.0015 | per_agent=[-2.0, -2.0]

Episode 1058 | joint_return= -2.00 | mean_joint_return= -1.70 | eps=0.243 | loss= 0.0015 | per_agent=[-1.0, -1.0]

Episode 1059 | joint_return= -2.00 | mean_joint_return= -1.80 | eps=0.241 | loss= 0.0012 | per_agent=[-1.0, -1.0]

Episode 1060 | joint_return= -4.00 | mean_joint_return= -1.90 | eps=0.240 | loss= 0.0011 | per_agent=[-2.0, -2.0]

Episode 1061 | joint_return= -2.00 | mean_joint_return= -1.90 | eps=0.239 | loss= 0.0010 | per_agent=[-1.0, -1.0]

Episode 1062 | joint_return= -4.00 | mean_joint_return= -2.00 | eps=0.237 | loss= 0.0015 | per_agent=[-2.0, -2.0]

Episode 1063 | joint_return= -2.00 | mean_joint_return= -2.00 | eps=0.236 | loss= 0.0008 | per_agent=[-1.0, -1.0]

Episode 1064 | joint_return= 0.00 | mean_joint_return= -2.10 | eps=0.235 | loss= 0.0011 | per_agent=[0.0, 0.0]

Episode 1065 | joint_return= -2.00 | mean_joint_return= -2.10 | eps=0.233 | loss= 0.0014 | per_agent=[-1.0, -1.0]

Episode 1066 | joint_return= -2.00 | mean_joint_return= -2.10 | eps=0.232 | loss= 0.0010 | per_agent=[-1.0, -1.0]

Episode 1067 | joint_return= 0.00 | mean_joint_return= -2.00 | eps=0.231 | loss= 0.0020 | per_agent=[0.0, 0.0]

Episode 1068 | joint_return= -4.00 | mean_joint_return= -2.10 | eps=0.229 | loss= 0.0008 | per_agent=[-2.0, -2.0]

Episode 1069 | joint_return= -2.00 | mean_joint_return= -2.10 | eps=0.228 | loss= 0.0010 | per_agent=[-1.0, -1.0]

Episode 1070 | joint_return= 0.00 | mean_joint_return= -2.10 | eps=0.226 | loss= 0.0011 | per_agent=[0.0, 0.0]

Episode 1071 | joint_return= -2.00 | mean_joint_return= -2.10 | eps=0.225 | loss= 0.0012 | per_agent=[-1.0, -1.0]

Episode 1072 | joint_return= -2.00 | mean_joint_return= -2.10 | eps=0.224 | loss= 0.0017 | per_agent=[-1.0, -1.0]

Episode 1073 | joint_return= 0.00 | mean_joint_return= -2.00 | eps=0.222 | loss= 0.0013 | per_agent=[0.0, 0.0]

Episode 1074 | joint_return= -2.00 | mean_joint_return= -2.00 | eps=0.221 | loss= 0.0013 | per_agent=[-1.0, -1.0]

Episode 1075 | joint_return= -2.00 | mean_joint_return= -2.00 | eps=0.220 | loss= 0.0013 | per_agent=[-1.0, -1.0]

Episode 1076 | joint_return= -2.00 | mean_joint_return= -2.00 | eps=0.218 | loss= 0.0011 | per_agent=[-1.0, -1.0]

Episode 1077 | joint_return= -2.00 | mean_joint_return= -1.90 | eps=0.217 | loss= 0.0014 | per_agent=[-1.0, -1.0]

Episode 1078 | joint_return= -2.00 | mean_joint_return= -1.90 | eps=0.216 | loss= 0.0010 | per_agent=[-1.0, -1.0]

Episode 1079 | joint_return= -2.00 | mean_joint_return= -1.90 | eps=0.214 | loss= 0.0010 | per_agent=[-1.0, -1.0]

Episode 1080 | joint_return= -2.00 | mean_joint_return= -1.80 | eps=0.213 | loss= 0.0010 | per_agent=[-1.0, -1.0]

Episode 1081 | joint_return= 0.00 | mean_joint_return= -1.70 | eps=0.212 | loss= 0.0012 | per_agent=[0.0, 0.0]

Episode 1082 | joint_return= -4.00 | mean_joint_return= -1.70 | eps=0.210 | loss= 0.0012 | per_agent=[-2.0, -2.0]

Episode 1083 | joint_return= -2.00 | mean_joint_return= -1.70 | eps=0.209 | loss= 0.0015 | per_agent=[-1.0, -1.0]

Episode 1084 | joint_return= 0.00 | mean_joint_return= -1.70 | eps=0.207 | loss= 0.0011 | per_agent=[0.0, 0.0]

Episode 1085 | joint_return= -2.00 | mean_joint_return= -1.70 | eps=0.206 | loss= 0.0011 | per_agent=[-1.0, -1.0]

Episode 1086 | joint_return= 0.00 | mean_joint_return= -1.60 | eps=0.205 | loss= 0.0011 | per_agent=[0.0, 0.0]

Episode 1087 | joint_return= -4.00 | mean_joint_return= -1.80 | eps=0.203 | loss= 0.0012 | per_agent=[-2.0, -2.0]

Episode 1088 | joint_return= -4.00 | mean_joint_return= -1.80 | eps=0.202 | loss= 0.0011 | per_agent=[-2.0, -2.0]

Episode 1089 | joint_return= -4.00 | mean_joint_return= -1.90 | eps=0.201 | loss= 0.0012 | per_agent=[-2.0, -2.0]

Episode 1090 | joint_return= -2.00 | mean_joint_return= -2.00 | eps=0.199 | loss= 0.0014 | per_agent=[-1.0, -1.0]

Episode 1091 | joint_return= -2.00 | mean_joint_return= -2.00 | eps=0.198 | loss= 0.0018 | per_agent=[-1.0, -1.0]

Episode 1092 | joint_return= 0.00 | mean_joint_return= -1.90 | eps=0.197 | loss= 0.0011 | per_agent=[0.0, 0.0]

Episode 1093 | joint_return= -2.00 | mean_joint_return= -2.00 | eps=0.195 | loss= 0.0010 | per_agent=[-1.0, -1.0]

Episode 1094 | joint_return= -2.00 | mean_joint_return= -2.00 | eps=0.194 | loss= 0.0009 | per_agent=[-1.0, -1.0]

Episode 1095 | joint_return= -2.00 | mean_joint_return= -2.00 | eps=0.193 | loss= 0.0011 | per_agent=[-1.0, -1.0]

Episode 1096 | joint_return= -4.00 | mean_joint_return= -2.10 | eps=0.191 | loss= 0.0014 | per_agent=[-2.0, -2.0]

Episode 1097 | joint_return= -4.00 | mean_joint_return= -2.20 | eps=0.190 | loss= 0.0012 | per_agent=[-2.0, -2.0]

Episode 1098 | joint_return= -2.00 | mean_joint_return= -2.20 | eps=0.188 | loss= 0.0013 | per_agent=[-1.0, -1.0]

Episode 1099 | joint_return= 0.00 | mean_joint_return= -2.10 | eps=0.187 | loss= 0.0013 | per_agent=[0.0, 0.0]

Episode 1100 | joint_return= -2.00 | mean_joint_return= -2.10 | eps=0.186 | loss= 0.0016 | per_agent=[-1.0, -1.0]

Episode 1101 | joint_return= -2.00 | mean_joint_return= -2.20 | eps=0.184 | loss= 0.0011 | per_agent=[-1.0, -1.0]

Episode 1102 | joint_return= 0.00 | mean_joint_return= -2.00 | eps=0.183 | loss= 0.0009 | per_agent=[0.0, 0.0]

Episode 1103 | joint_return= -2.00 | mean_joint_return= -2.00 | eps=0.182 | loss= 0.0009 | per_agent=[-1.0, -1.0]

Episode 1104 | joint_return= -2.00 | mean_joint_return= -2.10 | eps=0.180 | loss= 0.0010 | per_agent=[-1.0, -1.0]

Episode 1105 | joint_return= -4.00 | mean_joint_return= -2.20 | eps=0.179 | loss= 0.0009 | per_agent=[-2.0, -2.0]

Episode 1106 | joint_return= 0.00 | mean_joint_return= -2.20 | eps=0.178 | loss= 0.0011 | per_agent=[0.0, 0.0]

Episode 1107 | joint_return= -2.00 | mean_joint_return= -2.10 | eps=0.176 | loss= 0.0008 | per_agent=[-1.0, -1.0]

Episode 1108 | joint_return= 0.00 | mean_joint_return= -1.90 | eps=0.175 | loss= 0.0009 | per_agent=[0.0, 0.0]

Episode 1109 | joint_return= 0.00 | mean_joint_return= -1.70 | eps=0.173 | loss= 0.0009 | per_agent=[0.0, 0.0]

Episode 1110 | joint_return= -2.00 | mean_joint_return= -1.70 | eps=0.172 | loss= 0.0008 | per_agent=[-1.0, -1.0]

Episode 1111 | joint_return= 0.00 | mean_joint_return= -1.60 | eps=0.171 | loss= 0.0008 | per_agent=[0.0, 0.0]

Episode 1112 | joint_return= -2.00 | mean_joint_return= -1.70 | eps=0.169 | loss= 0.0008 | per_agent=[-1.0, -1.0]

Episode 1113 | joint_return= -2.00 | mean_joint_return= -1.70 | eps=0.168 | loss= 0.0010 | per_agent=[-1.0, -1.0]

Episode 1114 | joint_return= -2.00 | mean_joint_return= -1.70 | eps=0.167 | loss= 0.0010 | per_agent=[-1.0, -1.0]

Episode 1115 | joint_return= -2.00 | mean_joint_return= -1.70 | eps=0.165 | loss= 0.0014 | per_agent=[-1.0, -1.0]

Episode 1116 | joint_return= -2.00 | mean_joint_return= -1.60 | eps=0.164 | loss= 0.0009 | per_agent=[-1.0, -1.0]

Episode 1117 | joint_return= -2.00 | mean_joint_return= -1.50 | eps=0.163 | loss= 0.0011 | per_agent=[-1.0, -1.0]

Episode 1118 | joint_return= 0.00 | mean_joint_return= -1.40 | eps=0.161 | loss= 0.0008 | per_agent=[0.0, 0.0]

Episode 1119 | joint_return= -4.00 | mean_joint_return= -1.60 | eps=0.160 | loss= 0.0009 | per_agent=[-2.0, -2.0]

Episode 1120 | joint_return= 0.00 | mean_joint_return= -1.50 | eps=0.159 | loss= 0.0013 | per_agent=[0.0, 0.0]

Episode 1121 | joint_return= 2.00 | mean_joint_return= -1.30 | eps=0.157 | loss= 0.0007 | per_agent=[1.0, 1.0]

Episode 1122 | joint_return= -2.00 | mean_joint_return= -1.40 | eps=0.156 | loss= 0.0008 | per_agent=[-1.0, -1.0]

Episode 1123 | joint_return= -4.00 | mean_joint_return= -1.50 | eps=0.155 | loss= 0.0007 | per_agent=[-2.0, -2.0]

Episode 1124 | joint_return= -2.00 | mean_joint_return= -1.50 | eps=0.153 | loss= 0.0007 | per_agent=[-1.0, -1.0]

Episode 1125 | joint_return= -2.00 | mean_joint_return= -1.40 | eps=0.152 | loss= 0.0011 | per_agent=[-1.0, -1.0]

Episode 1126 | joint_return= -4.00 | mean_joint_return= -1.60 | eps=0.150 | loss= 0.0007 | per_agent=[-2.0, -2.0]

Episode 1127 | joint_return= -2.00 | mean_joint_return= -1.60 | eps=0.149 | loss= 0.0014 | per_agent=[-1.0, -1.0]

Episode 1128 | joint_return= -2.00 | mean_joint_return= -1.70 | eps=0.148 | loss= 0.0016 | per_agent=[-1.0, -1.0]

Episode 1129 | joint_return= 0.00 | mean_joint_return= -1.70 | eps=0.146 | loss= 0.0012 | per_agent=[0.0, 0.0]

Episode 1130 | joint_return= -4.00 | mean_joint_return= -1.80 | eps=0.145 | loss= 0.0008 | per_agent=[-2.0, -2.0]

Episode 1131 | joint_return= -4.00 | mean_joint_return= -2.00 | eps=0.144 | loss= 0.0011 | per_agent=[-2.0, -2.0]

Episode 1132 | joint_return= -2.00 | mean_joint_return= -2.00 | eps=0.142 | loss= 0.0014 | per_agent=[-1.0, -1.0]

Episode 1133 | joint_return= -2.00 | mean_joint_return= -2.00 | eps=0.141 | loss= 0.0010 | per_agent=[-1.0, -1.0]

Episode 1134 | joint_return= -2.00 | mean_joint_return= -2.00 | eps=0.140 | loss= 0.0009 | per_agent=[-1.0, -1.0]

Episode 1135 | joint_return= -4.00 | mean_joint_return= -2.10 | eps=0.138 | loss= 0.0009 | per_agent=[-2.0, -2.0]

Episode 1136 | joint_return= -2.00 | mean_joint_return= -2.10 | eps=0.137 | loss= 0.0011 | per_agent=[-1.0, -1.0]

Episode 1137 | joint_return= -2.00 | mean_joint_return= -2.10 | eps=0.136 | loss= 0.0007 | per_agent=[-1.0, -1.0]

Episode 1138 | joint_return= -2.00 | mean_joint_return= -2.20 | eps=0.134 | loss= 0.0011 | per_agent=[-1.0, -1.0]

Episode 1139 | joint_return= -2.00 | mean_joint_return= -2.10 | eps=0.133 | loss= 0.0009 | per_agent=[-1.0, -1.0]

Episode 1140 | joint_return= -2.00 | mean_joint_return= -2.20 | eps=0.131 | loss= 0.0007 | per_agent=[-1.0, -1.0]

Episode 1141 | joint_return= 0.00 | mean_joint_return= -2.30 | eps=0.130 | loss= 0.0008 | per_agent=[0.0, 0.0]

Episode 1142 | joint_return= -2.00 | mean_joint_return= -2.30 | eps=0.129 | loss= 0.0010 | per_agent=[-1.0, -1.0]

Episode 1143 | joint_return= -2.00 | mean_joint_return= -2.20 | eps=0.127 | loss= 0.0010 | per_agent=[-1.0, -1.0]

Episode 1144 | joint_return= -2.00 | mean_joint_return= -2.20 | eps=0.126 | loss= 0.0009 | per_agent=[-1.0, -1.0]

Episode 1145 | joint_return= 2.00 | mean_joint_return= -2.00 | eps=0.125 | loss= 0.0015 | per_agent=[1.0, 1.0]

Episode 1146 | joint_return= -4.00 | mean_joint_return= -2.00 | eps=0.123 | loss= 0.0020 | per_agent=[-2.0, -2.0]

Episode 1147 | joint_return= -2.00 | mean_joint_return= -2.00 | eps=0.122 | loss= 0.0012 | per_agent=[-1.0, -1.0]

Episode 1148 | joint_return= 0.00 | mean_joint_return= -1.90 | eps=0.121 | loss= 0.0007 | per_agent=[0.0, 0.0]

Episode 1149 | joint_return= 0.00 | mean_joint_return= -1.90 | eps=0.119 | loss= 0.0009 | per_agent=[0.0, 0.0]

Episode 1150 | joint_return= -2.00 | mean_joint_return= -1.80 | eps=0.118 | loss= 0.0011 | per_agent=[-1.0, -1.0]

Episode 1151 | joint_return= -2.00 | mean_joint_return= -1.70 | eps=0.117 | loss= 0.0009 | per_agent=[-1.0, -1.0]

Episode 1152 | joint_return= -2.00 | mean_joint_return= -1.70 | eps=0.115 | loss= 0.0010 | per_agent=[-1.0, -1.0]

Episode 1153 | joint_return= 0.00 | mean_joint_return= -1.60 | eps=0.114 | loss= 0.0011 | per_agent=[0.0, 0.0]

Episode 1154 | joint_return= -2.00 | mean_joint_return= -1.60 | eps=0.112 | loss= 0.0009 | per_agent=[-1.0, -1.0]

Episode 1155 | joint_return= -2.00 | mean_joint_return= -1.50 | eps=0.111 | loss= 0.0010 | per_agent=[-1.0, -1.0]

Episode 1156 | joint_return= -2.00 | mean_joint_return= -1.50 | eps=0.110 | loss= 0.0008 | per_agent=[-1.0, -1.0]

Episode 1157 | joint_return= 2.00 | mean_joint_return= -1.30 | eps=0.108 | loss= 0.0008 | per_agent=[1.0, 1.0]

Episode 1158 | joint_return= -2.00 | mean_joint_return= -1.30 | eps=0.107 | loss= 0.0011 | per_agent=[-1.0, -1.0]

Episode 1159 | joint_return= -2.00 | mean_joint_return= -1.30 | eps=0.106 | loss= 0.0010 | per_agent=[-1.0, -1.0]

Episode 1160 | joint_return= -2.00 | mean_joint_return= -1.30 | eps=0.104 | loss= 0.0010 | per_agent=[-1.0, -1.0]

Episode 1161 | joint_return= -2.00 | mean_joint_return= -1.40 | eps=0.103 | loss= 0.0010 | per_agent=[-1.0, -1.0]

Episode 1162 | joint_return= -2.00 | mean_joint_return= -1.40 | eps=0.102 | loss= 0.0009 | per_agent=[-1.0, -1.0]

Episode 1163 | joint_return= 0.00 | mean_joint_return= -1.30 | eps=0.100 | loss= 0.0011 | per_agent=[0.0, 0.0]

Episode 1164 | joint_return= 0.00 | mean_joint_return= -1.20 | eps=0.099 | loss= 0.0014 | per_agent=[0.0, 0.0]

Episode 1165 | joint_return= 0.00 | mean_joint_return= -1.30 | eps=0.098 | loss= 0.0011 | per_agent=[0.0, 0.0]

Episode 1166 | joint_return= -2.00 | mean_joint_return= -1.20 | eps=0.096 | loss= 0.0013 | per_agent=[-1.0, -1.0]

Episode 1167 | joint_return= -2.00 | mean_joint_return= -1.20 | eps=0.095 | loss= 0.0012 | per_agent=[-1.0, -1.0]

Episode 1168 | joint_return= -2.00 | mean_joint_return= -1.30 | eps=0.093 | loss= 0.0008 | per_agent=[-1.0, -1.0]

Episode 1169 | joint_return= -4.00 | mean_joint_return= -1.50 | eps=0.092 | loss= 0.0008 | per_agent=[-2.0, -2.0]

Episode 1170 | joint_return= -2.00 | mean_joint_return= -1.50 | eps=0.091 | loss= 0.0010 | per_agent=[-1.0, -1.0]

Episode 1171 | joint_return= -2.00 | mean_joint_return= -1.50 | eps=0.089 | loss= 0.0008 | per_agent=[-1.0, -1.0]

Episode 1172 | joint_return= 0.00 | mean_joint_return= -1.40 | eps=0.088 | loss= 0.0010 | per_agent=[0.0, 0.0]

Episode 1173 | joint_return= 0.00 | mean_joint_return= -1.40 | eps=0.087 | loss= 0.0009 | per_agent=[0.0, 0.0]

Episode 1174 | joint_return= -2.00 | mean_joint_return= -1.40 | eps=0.085 | loss= 0.0011 | per_agent=[-1.0, -1.0]

Episode 1175 | joint_return= 0.00 | mean_joint_return= -1.30 | eps=0.084 | loss= 0.0007 | per_agent=[0.0, 0.0]

Episode 1176 | joint_return= -4.00 | mean_joint_return= -1.40 | eps=0.083 | loss= 0.0012 | per_agent=[-2.0, -2.0]

Episode 1177 | joint_return= -2.00 | mean_joint_return= -1.60 | eps=0.081 | loss= 0.0011 | per_agent=[-1.0, -1.0]

Episode 1178 | joint_return= 0.00 | mean_joint_return= -1.50 | eps=0.080 | loss= 0.0010 | per_agent=[0.0, 0.0]

Episode 1179 | joint_return= -2.00 | mean_joint_return= -1.50 | eps=0.079 | loss= 0.0010 | per_agent=[-1.0, -1.0]

Episode 1180 | joint_return= -2.00 | mean_joint_return= -1.50 | eps=0.077 | loss= 0.0010 | per_agent=[-1.0, -1.0]

Episode 1181 | joint_return= -2.00 | mean_joint_return= -1.50 | eps=0.076 | loss= 0.0011 | per_agent=[-1.0, -1.0]

Episode 1182 | joint_return= -2.00 | mean_joint_return= -1.50 | eps=0.074 | loss= 0.0011 | per_agent=[-1.0, -1.0]

Episode 1183 | joint_return= 0.00 | mean_joint_return= -1.50 | eps=0.073 | loss= 0.0008 | per_agent=[0.0, 0.0]

Episode 1184 | joint_return= -4.00 | mean_joint_return= -1.70 | eps=0.072 | loss= 0.0009 | per_agent=[-2.0, -2.0]

Episode 1185 | joint_return= -2.00 | mean_joint_return= -1.80 | eps=0.070 | loss= 0.0007 | per_agent=[-1.0, -1.0]

Episode 1186 | joint_return= 0.00 | mean_joint_return= -1.70 | eps=0.069 | loss= 0.0009 | per_agent=[0.0, 0.0]

Episode 1187 | joint_return= 0.00 | mean_joint_return= -1.60 | eps=0.068 | loss= 0.0007 | per_agent=[0.0, 0.0]

Episode 1188 | joint_return= -2.00 | mean_joint_return= -1.60 | eps=0.066 | loss= 0.0010 | per_agent=[-1.0, -1.0]

Episode 1189 | joint_return= -2.00 | mean_joint_return= -1.50 | eps=0.065 | loss= 0.0008 | per_agent=[-1.0, -1.0]

Episode 1190 | joint_return= -2.00 | mean_joint_return= -1.50 | eps=0.064 | loss= 0.0009 | per_agent=[-1.0, -1.0]

Episode 1191 | joint_return= -4.00 | mean_joint_return= -1.60 | eps=0.062 | loss= 0.0009 | per_agent=[-2.0, -2.0]

Episode 1192 | joint_return= 0.00 | mean_joint_return= -1.60 | eps=0.061 | loss= 0.0008 | per_agent=[0.0, 0.0]

Episode 1193 | joint_return= -2.00 | mean_joint_return= -1.70 | eps=0.059 | loss= 0.0020 | per_agent=[-1.0, -1.0]

Episode 1194 | joint_return= 0.00 | mean_joint_return= -1.60 | eps=0.058 | loss= 0.0009 | per_agent=[0.0, 0.0]

Episode 1195 | joint_return= -2.00 | mean_joint_return= -1.70 | eps=0.057 | loss= 0.0008 | per_agent=[-1.0, -1.0]

Episode 1196 | joint_return= -2.00 | mean_joint_return= -1.60 | eps=0.055 | loss= 0.0009 | per_agent=[-1.0, -1.0]

Episode 1197 | joint_return= -2.00 | mean_joint_return= -1.60 | eps=0.054 | loss= 0.0010 | per_agent=[-1.0, -1.0]

Episode 1198 | joint_return= -4.00 | mean_joint_return= -1.80 | eps=0.053 | loss= 0.0008 | per_agent=[-2.0, -2.0]

Episode 1199 | joint_return= 0.00 | mean_joint_return= -1.70 | eps=0.051 | loss= 0.0009 | per_agent=[0.0, 0.0]

Episode 1200 | joint_return= 0.00 | mean_joint_return= -1.60 | eps=0.050 | loss= 0.0009 | per_agent=[0.0, 0.0]

Episode 1201 | joint_return= -2.00 | mean_joint_return= -1.60 | eps=0.050 | loss= 0.0007 | per_agent=[-1.0, -1.0]

Episode 1202 | joint_return= -2.00 | mean_joint_return= -1.60 | eps=0.050 | loss= 0.0007 | per_agent=[-1.0, -1.0]

